person,label
02e65ce8,0.2665401
02e7d329,0.019328516
02ecd2d2,0.02454662
02eefc32,0.012404628
02f0635f,0.93192786
02f2b7b1,0.038365763
02f5c581,0.2383149
02f792fc,0.01560459
02fb0b61,0.015051308
030071f1,0.21922629
03042e4a,0.006949328
030c5d84,0.031217141
030c803c,0.25296718
03100f48,0.65727276
03110d1d,0.89797497
0311c318,0.10555719
031481a2,0.848925
0318fd8d,0.9229216
031bee81,0.10997261
03264a2e,0.50878847
032c90dd,0.008311879
032ecde2,0.19717345
03302054,0.2297734
0337d5ce,0.9198918
0338a1ea,0.41995966
03413393,0.040698174
03439225,0.899014
034ab8b8,0.009484387
034e4f2f,0.6507016
034fbc8a,0.0081864465
03533e4f,0.021952312
035626f1,0.04132538
035be698,0.10787704
035c9c3c,0.97927606
03665977,0.19045085
03739332,0.08540026
037a2f9e,0.5477064
037f094d,0.13385232
037f3cec,0.70218545
0382adc4,0.27454135
0384b2bd,0.010542413
0384dbbf,0.014489907
038e3cd5,0.009231189
039a1fa7,0.12664294
039c02c5,0.013408427
039ccd71,0.01157769
039d87dc,0.23321086
039fe371,0.027535053
03a0d815,0.07558984
03a1b4d1,0.68162775
03aa060a,0.24413797
03aa82cb,0.021200454
03ab59d3,0.024231259
03ae1796,0.92478806
03b6cecb,0.77035713
03b999c7,0.9798884
03bb6dc9,0.015232928
03c6dbf0,0.1300616
03c72157,0.2789754
03d242c6,0.17368956
03d269f6,0.64128196
03d5db8f,0.047876514
03da16b8,0.17811775
03db8124,0.8553343
03e50576,0.024230605
03eb4dd6,0.054826878
03f1562e,0.966294
03fb9fde,0.046305746
0401277e,0.009118564
04014a58,0.020243391
04068dcd,0.83185583
0408f3f4,0.951916
040ad2f1,0.01714936
040f38ba,0.6044128
0411efc6,0.42706475
0413b563,0.0121804485
04145809,0.94282424
0415c30d,0.115715705
041b49c5,0.06968514
041d7e7c,0.026242942
041dc1c0,0.12120441
041e67c8,0.6093869
04218827,0.94686514
042467f9,0.027051732
04247184,0.8830031
042481ae,0.6583048
04287e35,0.46255577
042b0008,0.30313313
042b1af5,0.25910217
042ceff2,0.10682768
042daf42,0.8570843
04339a2a,0.01488366
04339d40,0.4570994
043498e0,0.10923228
04372918,0.119402006
04386a90,0.018722937
04452b51,0.61649454
04463f03,0.94064933
04479796,0.021024382
044798c5,0.22576283
044cd20c,0.018497206
044df6bc,0.81603104
0450c157,0.50098616
0454bd8b,0.89694154
0454d395,0.25183165
045a01b7,0.95920646
045ccfc6,0.958235
045ed46b,0.12218488
046261a1,0.53649235
046f4eee,0.53927875
0471cda1,0.020882104
0473d45c,0.27082574
0473d703,0.113973126
047425e8,0.5791652
047525d7,0.026899407
047bf097,0.0138727
047eaf93,0.077759944
047fecb5,0.23921555
0482fc3a,0.95219594
04858d07,0.031920806
048623e1,0.8349992
0487acc0,0.07634115
048a0e28,0.06340607
048b7adb,0.44025433
048e6ef0,0.045481868
048e8a05,0.9307046
048f0b15,0.121814
048fe060,0.4228247
0490bc0a,0.024058076
049c35a9,0.572664
04a1be72,0.46658435
04a2caa8,0.022242792
04a31cb9,0.9630717
04a5bf7c,0.03446678
04ac1d2b,0.7861603
04b0de51,0.21981944
04b134be,0.10133457
04b13fd2,0.49949637
04b3cf8f,0.020285789
04bfc38e,0.068488926
04c13da6,0.9712144
04c79bf6,0.009602344
04c7ed44,0.9279522
04c8323e,0.96830934
04d2ee78,0.01077448
04d814ae,0.83833057
04d9cb0e,0.019788783
04dba417,0.09394282
04dc5661,0.95467174
04de8d3e,0.024398493
04ded3e6,0.98138255
04e15d15,0.15352815
04e5a487,0.11225695
04e667e4,0.06861193
04e6d352,0.445838
04edbc20,0.37216565
04f2e560,0.9787617
04f4febe,0.014737827
05076463,0.037174325
0507e8f2,0.95978385
050956cd,0.022161845
051b11a7,0.064762115
05204945,0.07619137
0522a4fa,0.71046865
05237699,0.071869
05241c33,0.043873724
0527b5ae,0.13624766
052a0610,0.8649271
052a2d62,0.0121804485
052adc12,0.08786971
052d6778,0.0971725
05369f37,0.030368553
053a1fb6,0.02594511
053b53ed,0.9714987
053c8c48,0.36155823
053db417,0.8067732
053e23ce,0.13510594
053f578d,0.0098429015
054013e8,0.69699097
05415a64,0.92861515
05434466,0.5930931
05445b67,0.020814717
054a0951,0.0092931045
054c06b7,0.5807583
0552ee2b,0.10098444
05567c7b,0.7011144
0556c3b8,0.38655642
055ce8c8,0.044324704
0564216a,0.01937799
05673798,0.9704981
0567a51f,0.024871018
056f89d4,0.7525949
057a8bc2,0.3645982
057aa717,0.3861547
05832043,0.019414186
05842367,0.014948426
05845094,0.24375801
0589bc9f,0.31721678
058d33f5,0.014674503
058f8a59,0.27451175
0592919f,0.197662
0595673e,0.2598444
059bcf05,0.50841194
059cb926,0.03446678
059d594b,0.011449837
05a0feb5,0.2382077
05a3f374,0.01791576
05a565eb,0.04827995
05a99822,0.010360205
05a9aa0a,0.011691257
05ab0341,0.058278758
05aba175,0.015148552
05b53558,0.028067477
05b98856,0.020055858
05ba5474,0.06222751
05bbd123,0.010692799
05ce4c68,0.5280631
05d47572,0.93414164
05df8dea,0.7142149
05e816e1,0.32381588
05e9dc15,0.01378624
05ec0416,0.034408923
05f9aabd,0.9639779
05fab3e2,0.9199867
05fdf4d4,0.1401128
0603dfa7,0.0151838
06054a70,0.16717346
060788cf,0.06956475
0615817a,0.036469445
061c36f3,0.019786235
06230959,0.87083334
0623d3b0,0.28675288
06271090,0.057321988
062d7384,0.48368573
062dd1cb,0.09802351
0630c31f,0.009676675
06340412,0.84497017
06377ced,0.12150753
0645477e,0.013978392
064b8baf,0.26216492
064ec6ea,0.2650694
06568d8d,0.014489907
0656c4ea,0.093710735
065b0804,0.2218486
065b4fea,0.3241963
065ead15,0.054474875
06698b9a,0.09512553
066a20aa,0.9530029
066d8e1d,0.9645184
06786046,0.014578324
06790571,0.96128
06793b28,0.75940293
067f8d78,0.021049105
0680b00d,0.9291974
06818d49,0.7141997
06824520,0.8918642
06872f0b,0.012343731
068af20b,0.8167369
068b6fbb,0.735836
068b86b4,0.031669494
068b993a,0.761763
0697a4c2,0.7691866
069a72e5,0.019496938
069b6014,0.0121804485
06a4dc8f,0.20571217
06a762a5,0.023279442
06ad410f,0.12110231
06b1c34c,0.9104429
06b26eb2,0.010858554
06b27801,0.020607967
06b3441e,0.8805597
06b6e768,0.012867339
06b9946b,0.006799196
06c033ec,0.087114915
06c0a0d5,0.11590786
06c0db23,0.8468422
06c1fbb3,0.36294183
06c6384c,0.017710399
06caa05f,0.7340498
06cdc70f,0.9403627
06cea6ea,0.038283367
06d322d3,0.15835875
06d450a7,0.010156111
06d72f24,0.010965336
06d8c28c,0.0322426
06df5403,0.94876164
06e4b8c8,0.03968606
06e55267,0.06521811
06e6349b,0.014154396
06ea2c68,0.033514578
06ed04d6,0.8650997
06f206fe,0.022234371
06f41e53,0.76437205
06f6975e,0.4757211
06f953fe,0.09671389
06fcbc94,0.8941094
070b29c0,0.035493996
070f9a0b,0.13963771
07110547,0.45160714
0717754f,0.9404684
0718385a,0.058450826
071abc4f,0.4011182
071e2196,0.4341078
0720b80e,0.6831221
0720d357,0.0672459
072a96a1,0.3747837
07314959,0.0112909535
0732ac8c,0.1577467
073cdd36,0.10812274
073fd043,0.006647369
07420dec,0.89442223
0744ba92,0.6403539
0755e63e,0.5402758
0756e3ad,0.8460725
0758bd0b,0.8822298
075c5198,0.10848841
075e85f8,0.11737521
076cf4cd,0.81549656
0773ee15,0.11461483
0774872c,0.16927786
0776c1f0,0.012212112
077d3da7,0.02320905
077d4d9f,0.7107891
077e8564,0.01224206
07876886,0.2240491
07891a0d,0.06401587
078baec6,0.34415367
078bfbd3,0.018546795
079532d3,0.94690865
079bdbe4,0.04784956
07a39f46,0.031101335
07a60895,0.7014338
07a7e6be,0.85690796
07a887ed,0.040788636
07ad7c88,0.058249168
07aff1c4,0.015381401
07b01d56,0.5685217
07b0a7a8,0.009885095
07b22fcb,0.01221904
07b2319f,0.122052334
07b96270,0.054214522
07b99a01,0.26877132
07b9f8ae,0.034092292
07ba73bf,0.32639202
07c3a2da,0.94772804
07c8ebeb,0.41930687
07c9beeb,0.36743492
07ccd549,0.3652573
07cde923,0.9552058
07d02c79,0.05378451
07d8c1ac,0.7823153
07db4e73,0.027142828
07dc9451,0.070836365
07e631f2,0.017676106
07e662e9,0.019205073
07e69681,0.005353009
07e6e71f,0.026267922
07e6f8c2,0.038008373
07f124fe,0.33676967
07f26ce1,0.009602344
07f2d434,0.27491933
07f42646,0.726424
07f42a13,0.010995351
07f4fec1,0.020286012
0800358e,0.24850877
0800bcfb,0.011311748
0800f720,0.060990714
0804633b,0.47129124
080bd4ac,0.56871045
080e8db0,0.1121233
080fcf1a,0.16072774
0810558b,0.012855497
081713cb,0.7497098
081911b4,0.19715756
08198e83,0.029594714
08208a49,0.013224893
08245544,0.018403362
0824c55d,0.0673688
082bd9bd,0.6707701
082c80d5,0.0135355545
0833a0a9,0.6025643
083b3442,0.627064
083d5b9a,0.57484204
08462640,0.011335814
08463d5b,0.40862232
08466048,0.018436925
084925d5,0.9554345
084f9401,0.09050064
08500aef,0.81632996
0858c7dd,0.104887076
085ef200,0.049128126
08639c4f,0.65446746
08683645,0.78342915
086b64ea,0.30814984
08740886,0.95433116
087a68e3,0.013250843
087de56d,0.15525484
08801bfc,0.35500845
0880b8e1,0.005420122
08837bda,0.010671287
0883e978,0.009225043
088477ee,0.65608066
088bf9fe,0.4975533
088ccfd7,0.30076474
088d0558,0.80056125
088f10a3,0.88961965
0892abe8,0.810618
089563a3,0.00840495
08991bf9,0.9233438
089aeed8,0.06853043
089cda86,0.95976585
089e36af,0.010832389
089eb49b,0.78005016
08a60c7c,0.13696848
08a6d92f,0.21542369
08a82be5,0.45696446
08ae99c4,0.01784674
08b1d536,0.95820624
08babe3f,0.052018717
08bbf145,0.4037795
08c15659,0.009834266
08c9da9e,0.012069405
08caae70,0.115411036
08cb481e,0.04453971
08cba418,0.13556999
08d02ef7,0.759788
08d0674b,0.8131643
08d18c71,0.06851934
08d2d2ee,0.021970589
08d35e05,0.08954144
08d3db92,0.9048613
08e040a4,0.019238668
08e0974b,0.84495723
08e616b7,0.5730522
08e643c3,0.29770434
08ea4ea5,0.055809118
08f06435,0.046965815
08f36f9d,0.014216069
08f737af,0.06869196
0900779d,0.009496588
09030d39,0.12126808
0903f3f8,0.8464217
0908f99e,0.1419432
090a998c,0.050933547
090e29b6,0.9455996
090ef175,0.7819701
0914bd03,0.016381282
09191ecf,0.016749555
091987f9,0.057241574
091a89ac,0.2937567
091d4e3a,0.6266606
091f6ce7,0.11468593
0924371d,0.9528297
0926f776,0.058762155
092db484,0.012724756
09352d1f,0.07759378
09372e45,0.7624824
093ba2ef,0.026577702
093c3834,0.73607486
093eeb7a,0.020766886
09411787,0.017710399
0949b6a4,0.9106831
094c8fdb,0.03481111
094fcf0d,0.703217
09557165,0.8053517
095a98b0,0.90222496
095c5f96,0.4793809
095d6adb,0.8106071
0966f2a3,0.1790831
0967f3a4,0.00974552
096bf242,0.10556797
096ebe93,0.9127415
0974287a,0.0121804485
0974c232,0.26198816
0978b0d9,0.8266176
0978b7b7,0.081287384
09793121,0.0061682584
097a0d5b,0.22736421
097cbc1e,0.041877437
09833fa3,0.050948557
09837117,0.009602344
0983c897,0.41700685
09848f4e,0.076934844
098b319c,0.026303075
098bea44,0.41578966
0996b69a,0.029787334
09a6536f,0.022797843
09ac3798,0.05486812
09b0e60b,0.0065766335
09b43644,0.26105082
09ba24eb,0.01974603
09be0231,0.9499321
09c2d603,0.23679434
09c5914d,0.97433937
09c86611,0.118258595
09cce7ea,0.012625573
09d0b3d9,0.008088445
09d718cc,0.88228065
09db6995,0.01595904
09dc59af,0.3635241
09e0db6a,0.76664305
09e2bd1a,0.18206896
09e4e04b,0.53205967
09e532d7,0.115175456
09e890f1,0.010906241
09ea35c3,0.08499302
09ee02c4,0.06424128
09f26d53,0.079810515
09f578ac,0.015808038
09fa700c,0.96509814
09fc8084,0.57502574
09fdf852,0.83236384
09fe5eac,0.014942327
0a036ba6,0.5922561
0a0441ff,0.09508861
0a05b988,0.33089066
0a09033d,0.9288171
0a09ed37,0.027355604
0a0a8e92,0.04361115
0a13de3a,0.7661414
0a263927,0.0121804485
0a287714,0.0076007643
0a2a7401,0.94652796
0a2b15f1,0.04471921
0a2bdc5e,0.43600306
0a2c03b3,0.013407551
0a2cfbe5,0.0841559
0a2f9872,0.17605704
0a302d69,0.14051063
0a3152cf,0.8543083
0a325e86,0.96634364
0a32ef30,0.606779
0a334bfb,0.021795902
0a38ba8c,0.123540655
0a390749,0.010644935
0a392a70,0.7354062
0a3a754c,0.1666831
0a3c96b6,0.25085208
0a3eacbb,0.82310313
0a4359fd,0.08130528
0a446067,0.19590628
0a48c7dd,0.63611794
0a52beaa,0.0257836
0a5500f7,0.18519269
0a56042e,0.82144207
0a5674e3,0.9246594
0a59b83f,0.68652797
0a5a08de,0.010995351
0a5c3448,0.023270505
0a726998,0.010792247
0a7278b6,0.06261151
0a742f6b,0.013027398
0a7b34e8,0.063053705
0a7d73ef,0.19077569
0a7fc5d5,0.06339744
0a7ffd3b,0.46320218
0a8396b5,0.2971474
0a8cf902,0.42225406
0a938014,0.034311812
0a96681a,0.26343608
0a991ffb,0.16714805
0aa2b925,0.5298174
0aa3be5b,0.033561215
0aa42a59,0.5890607
0aa51910,0.019324342
0aa540b1,0.007899066
0aa7a825,0.3459032
0aac3579,0.016625142
0ab19ebb,0.30572984
0ab53692,0.034475397
0ab5b77a,0.076906785
0ab7ba4c,0.013434908
0ab8071c,0.026902603
0abaabba,0.12409583
0abaed3a,0.3416916
0abeae7a,0.63686013
0ac6f80c,0.010805479
0acb0dd8,0.013385215
0acd4c31,0.009782241
0acd4cfa,0.0130984755
0acf6085,0.90728635
0ad72deb,0.13161168
0ae6e81d,0.11319296
0ae7030e,0.0077522974
0ae86202,0.7318596
0ae8e76b,0.16777566
0aeb596a,0.8094049
0aec3c89,0.05228761
0aed974d,0.033478986
0aeea846,0.07356277
0af117af,0.05443681
0af3f1f1,0.06460261
0afaf28d,0.24839932
0aff575b,0.018808408
0b02b868,0.08364338
0b0c8c25,0.059123363
0b138c53,0.90812296
0b13e026,0.96791327
0b1429da,0.008671803
0b14fed7,0.038025804
0b187bda,0.33967426
0b273f4a,0.02813115
0b28e1e6,0.96910536
0b2998c7,0.90292823
0b2e2100,0.2466084
0b305d74,0.46371233
0b3109a8,0.9531858
0b3519eb,0.20248704
0b393f2d,0.030007707
0b3e6f67,0.49338007
0b40a4ca,0.03991388
0b4341bb,0.011136938
0b513259,0.60924804
0b52e6c8,0.94113404
0b544b65,0.03025243
0b5d9257,0.2932182
0b5f90b2,0.102240436
0b63edae,0.068844795
0b67541e,0.012238601
0b6774d3,0.95753294
0b68d8fe,0.032371163
0b6ef3d1,0.019223819
0b859654,0.02303031
0b906cf5,0.93849885
0b91b6d6,0.040221427
0b928b3d,0.0112909535
0b92f190,0.66576785
0b947f5b,0.051539436
0b9927b4,0.03040166
0b9a69f1,0.8659436
0b9c388f,0.33674377
0b9d0598,0.014254639
0b9e0132,0.9937704
0ba2ac97,0.9632595
0ba4dc08,0.41516426
0ba4e604,0.34150365
0ba4ea48,0.9413973
0baa7b0c,0.22097535
0bb32a91,0.3341944
0bb37f6a,0.088039644
0bb45ffd,0.9349249
0bb60ae3,0.8002221
0bba4c68,0.022777075
0bcc3c80,0.013834096
0bccc9fa,0.7416318
0bcf03c1,0.20558645
0bd076f9,0.0141344955
0bd08e68,0.041512307
0bd2f756,0.92393446
0bd44989,0.45664486
0bd61a21,0.68076473
0bdabe42,0.008376809
0be7712b,0.03894339
0bf0c226,0.28752154
0bf0f4b8,0.30922353
0bf201ce,0.009639523
0bf4c2c5,0.93539506
0c00b65b,0.084194705
0c017f77,0.10931169
0c0580c3,0.9360938
0c0641b3,0.26868036
0c0c0d53,0.07413577
0c0cd9db,0.025198359
0c0ef200,0.73811746
0c1105ed,0.37738433
0c118b5a,0.37943038
0c13d6b0,0.008088445
0c1c6a9d,0.105974644
0c26d732,0.5868215
0c304998,0.017608916
0c31095e,0.009118564
0c33283e,0.08922998
0c3a520b,0.015009763
0c3d70ee,0.008453114
0c4aa321,0.010268762
0c4c7a5b,0.43064362
0c4f0376,0.010539414
0c55d921,0.03125544
0c588686,0.3031199
0c5e4707,0.013034083
0c63334c,0.9752299
0c64525d,0.5784482
0c6b7fd4,0.0447375
0c6ee9e5,0.76326853
0c734fb1,0.014134841
0c761987,0.4727019
0c798137,0.015236439
0c7d0d74,0.6348014
0c839c59,0.019933185
0c8db2e0,0.11906886
0c940daa,0.021264108
0c94bcb9,0.028581746
0c96825c,0.009924904
0c9d90d6,0.35685143
0c9fc253,0.234493
0ca07f08,0.09162
0ca744be,0.43015662
0cac940b,0.20657317
0cb03b51,0.015232928
0cb6ede0,0.023783589
0cb7279c,0.09297888
0cba4d1f,0.9642073
0cbacdc1,0.015747571
0cbfded8,0.3480809
0cc86d33,0.022185724
0cd518e1,0.55160886
0cd5f510,0.037671164
0ce04737,0.43831506
0ce26294,0.44033727
0ce50d9c,0.113057725
0cea3b63,0.18549398
0cef22a6,0.00986426
0cf0b96a,0.31080148
0cfb7ff7,0.031900547
0cffd1be,0.80598146
0d079711,0.038356733
0d0c4ff0,0.8765463
0d0ef8b6,0.011191943
0d108f2b,0.94417906
0d17c853,0.6375209
0d17cea3,0.14239357
0d19f990,0.011887843
0d204f2b,0.47230622
0d247226,0.008934121
0d260083,0.074542895
0d280eb7,0.012724756
0d329833,0.05860019
0d34af6e,0.79388577
0d35538d,0.029156601
0d3607ab,0.027951982
0d3ed0d0,0.021812221
0d472a66,0.14723685
0d48d41e,0.3411415
0d491a97,0.90623355
0d49a9ed,0.46316692
0d4aba2d,0.023701435
0d4d6f74,0.0070212036
0d4f05d7,0.41121683
0d4ff378,0.021775879
0d5159e4,0.20572399
0d540e26,0.03504684
0d57e70a,0.9213281
0d5948e9,0.037257537
0d677e8a,0.012565653
0d778481,0.25774428
0d79ee6d,0.9575976
0d800ae7,0.043154698
0d807f42,0.07647957
0d80991e,0.015660958
0d859602,0.19550884
0d87b223,0.673717
0d8dea9c,0.43190467
0d972598,0.014388129
0d9ba914,0.0121804485
0da1a9e1,0.027635705
0dad8359,0.027491048
0dad8ce0,0.4215209
0daebdcc,0.51423407
0db1471f,0.015076374
0db88c11,0.7584761
0db9efca,0.025091216
0dbcf50c,0.4987866
0dbed274,0.16941333
0dc38893,0.015170771
0dd9caa8,0.007960289
0de03179,0.8842826
0de2ef8e,0.65553015
0de4d77f,0.6583374
0de7b2e9,0.20125574
0de7e638,0.07311733
0de84249,0.63850546
0dfb37d0,0.90492934
0dfd8e90,0.027583575
0dff1cec,0.007581065
0e00f12f,0.78194374
0e01b083,0.7255784
0e0679ba,0.23363514
0e080005,0.021703104
0e085e1a,0.022627775
0e08e1d1,0.028438002
0e14eefa,0.98308426
0e16d741,0.21027382
0e170b17,0.9666272
0e1986ba,0.030218262
0e1d7ee4,0.01121554
0e1f3b59,0.024822297
0e1ff7c6,0.942611
0e23837e,0.27166823
0e258167,0.07722324
0e2bb2be,0.3421282
0e2dfb1d,0.11636413
0e2ff3b2,0.9194273
0e33dc2a,0.010174089
0e383277,0.35176787
0e3c91a6,0.08188474
0e4227a0,0.012846854
0e4687b8,0.009885095
0e4b3cc7,0.14384162
0e519460,0.72560304
0e532395,0.9456134
0e5571fe,0.091956526
0e570259,0.12861162
0e5b6c3c,0.4720718
0e5c5ee8,0.031033484
0e5d2067,0.023736961
0e5df472,0.6580119
0e6294a6,0.027267206
0e65ac2f,0.29638156
0e6852fb,0.6999152
0e6f79e1,0.044736467
0e738801,0.30676183
0e77a3a8,0.005528454
0e7951ea,0.2113566
0e805418,0.8718939
0e8244bd,0.022163004
0e86c215,0.017058944
0e9132a2,0.90513116
0e937d36,0.9563934
0e9bd02e,0.049894027
0e9d0ae2,0.013025417
0ea34765,0.23736155
0ea39588,0.044559952
0ea83176,0.014139572
0eaebe2c,0.0123107545
0eb95ecf,0.36243767
0ebb735b,0.19876482
0ebbb5e9,0.023831712
0ebd6b81,0.9026739
0ebd6eb8,0.19902653
0ebef275,0.6770495
0ec008ff,0.9775564
0ec10b2a,0.04081091
0ec167b9,0.34570298
0ec2cefe,0.009118564
0ec3748a,0.14262952
0ec7d7ab,0.009602344
0ec82c43,0.52379334
0ec9a7a3,0.87759805
0eca7ed3,0.54539555
0ecdc239,0.90597206
0ece1108,0.06000659
0ecfca50,0.44340336
0ed38361,0.20913364
0edd368a,0.017770616
0edf4cc5,0.011861837
0ee2cb99,0.7155441
0ee30f8a,0.4041288
0ee4ad13,0.13905129
0ee4c3de,0.20672512
0ee8ea57,0.20730858
0ef0abaf,0.7509723
0ef0b96b,0.9864991
0ef4118a,0.012410102
0ef4168f,0.7809217
0ef60aef,0.05066127
0ef8e2a8,0.015674608
0efa4369,0.023040887
0efa95ca,0.0116293365
0efa99c1,0.8924803
0efca388,0.052978687
0f013dcd,0.3399873
0f067145,0.009602344
0f0e95a2,0.11947645
0f148a1d,0.18194842
0f168a63,0.75720435
0f18f196,0.4110342
0f1f23a4,0.012657821
0f1f714b,0.08079889
0f21ffa2,0.021591933
0f23b0c7,0.8008472
0f252d11,0.10577118
0f308ca7,0.04753793
0f312684,0.016366491
0f3734c6,0.029244917
0f3aa415,0.04943377
0f3c3c47,0.009118564
0f3e24e6,0.10013698
0f42e113,0.013657117
0f4c1d4c,0.08917663
0f4e2a4b,0.64291567
0f4eb377,0.39999223
0f4fd0ba,0.43498385
0f5076d0,0.44533727
0f5263ba,0.009602344
0f5394a4,0.051836126
0f596c4c,0.20582503
0f59b919,0.03968435
0f5c4ffd,0.15753724
0f5f3531,0.43160146
0f633db3,0.120451726
0f63a1ce,0.089282885
0f66bb8d,0.18781991
0f67b2ee,0.014419519
0f6b58f3,0.01940121
0f6c8a17,0.39573863
0f70f631,0.075827144
0f728ecb,0.9187569
0f73cf75,0.010360205
0f788a63,0.8592729
0f7a6eb9,0.24915256
0f7c77cc,0.22415869
0f7e677e,0.68389434
0f848d6a,0.025347704
0f8adc16,0.033583112
0f902c1c,0.15211783
0f92ecc7,0.049284432
0f943574,0.012304495
0f9ced73,0.64971703
0f9d51be,0.08600874
0f9fc484,0.27729648
0fa53195,0.59659755
0fab326a,0.007848181
0fae7d68,0.45427954
0fb0e13c,0.65977025
0fb43918,0.18195575
0fb55939,0.029111005
0fb906c2,0.19391152
0fbcb259,0.6059242
0fc1c796,0.09664768
0fc30759,0.5210278
0fc5f233,0.03841373
0fc848cd,0.054605246
0fd5180c,0.95928687
0fd5f454,0.6508898
0fe15f2b,0.8966513
0fed7326,0.3408779
0fee480f,0.964039
0ff0174a,0.702362
