person,label
0234e8f5,0.12199123
023e49e4,0.7335335
023fafbb,0.02520229
0244969f,0.29877087
02452978,0.9081084
0246242b,0.23216227
0247c9fc,0.08309611
024803ab,0.08167745
02496e75,0.84021366
024b9c24,0.1813135
024ceac4,0.09060221
024ffb9b,0.064992934
0256b30a,0.43082938
0256c879,0.103880785
0256dfc5,0.0317547
025e1ccc,0.9124355
02603929,0.3795691
026b66ef,0.024675904
0270a59f,0.25973457
027870af,0.9392669
027b809f,0.24762705
027cb5c9,0.10373262
027e9637,0.16503027
0280a93d,0.4166042
028d0864,0.8034173
02973cb9,0.042976853
0297fc1e,0.4450415
029889eb,0.14285314
029a5c8b,0.02520229
029e25de,0.035860356
02a14ee3,0.082892865
02a9fd4c,0.5552123
02aa0266,0.029530603
02b10e44,0.95552886
02b13444,0.0893624
02b51109,0.45116362
02ba6bb6,0.06119788
02bf0143,0.17127626
02c2eb63,0.04406139
02c66b97,0.074546844
02c73278,0.10608007
02cec30a,0.05191014
02d42846,0.07162082
02d80cb2,0.039399546
02de19f7,0.101694986
02e1a150,0.096571505
02e465f4,0.6732941
02e59a44,0.8286127
02e65ce8,0.31653324
02e7d329,0.076849364
02ecd2d2,0.1341259
02eefc32,0.038280196
02f0635f,0.8431831
02f2b7b1,0.05675575
02f5c581,0.10735583
02f792fc,0.06285006
02fb0b61,0.08435443
030071f1,0.43621245
03042e4a,0.08333604
030c5d84,0.075571544
030c803c,0.2925292
03100f48,0.28046688
03110d1d,0.7943537
0311c318,0.13033262
031481a2,0.7943537
0318fd8d,0.8569092
031bee81,0.083081074
03264a2e,0.2971389
032c90dd,0.05118253
032ecde2,0.091350034
03302054,0.59290445
0337d5ce,0.8797273
0338a1ea,0.5814468
03413393,0.059838083
03439225,0.6973516
034ab8b8,0.046337217
034e4f2f,0.6753006
034fbc8a,0.044251155
03533e4f,0.16887301
035626f1,0.16293353
035be698,0.26630208
035c9c3c,0.95260626
03665977,0.2209508
03739332,0.035263553
037a2f9e,0.093960345
037f094d,0.13845325
037f3cec,0.6658026
0382adc4,0.17232288
0384b2bd,0.0317547
0384dbbf,0.020627432
038e3cd5,0.020627432
039a1fa7,0.34823984
039c02c5,0.05615463
039ccd71,0.051307987
039d87dc,0.16390656
039fe371,0.039669566
03a0d815,0.05918602
03a1b4d1,0.7969036
03aa060a,0.14040412
03aa82cb,0.052726462
03ab59d3,0.14694248
03ae1796,0.78097624
03b6cecb,0.68787545
03b999c7,0.8304313
03bb6dc9,0.060514968
03c6dbf0,0.20495342
03c72157,0.4579669
03d242c6,0.16881053
03d269f6,0.56464577
03d5db8f,0.11086729
03da16b8,0.10909062
03db8124,0.78969085
03e50576,0.100952774
03eb4dd6,0.13063493
03f1562e,0.6225568
03fb9fde,0.1067552
0401277e,0.035572793
04014a58,0.044762183
04068dcd,0.66631037
0408f3f4,0.78665847
040ad2f1,0.052166928
040f38ba,0.5525648
0411efc6,0.30413708
0413b563,0.02520229
04145809,0.7536831
0415c30d,0.21584071
041b49c5,0.09130242
041d7e7c,0.17899257
041dc1c0,0.22377966
041e67c8,0.45283034
04218827,0.8820007
042467f9,0.08555038
04247184,0.8823628
042481ae,0.40611836
04287e35,0.8052695
042b0008,0.08268443
042b1af5,0.10875931
042ceff2,0.14076194
042daf42,0.77859515
04339a2a,0.08379916
04339d40,0.4940425
043498e0,0.47741514
04372918,0.4539401
04386a90,0.035930067
04452b51,0.4620063
04463f03,0.7288887
04479796,0.07398175
044798c5,0.1744988
044cd20c,0.037902564
044df6bc,0.78248656
0450c157,0.06589477
0454bd8b,0.6625944
0454d395,0.10689871
045a01b7,0.90152323
045ccfc6,0.9240481
045ed46b,0.14703168
046261a1,0.74590784
046f4eee,0.21190484
0471cda1,0.051180344
0473d45c,0.30361813
0473d703,0.22485048
047425e8,0.2238911
047525d7,0.16493882
047bf097,0.06051772
047eaf93,0.28640294
047fecb5,0.3699946
0482fc3a,0.88085
04858d07,0.09122368
048623e1,0.6948177
0487acc0,0.20080654
048a0e28,0.07997199
048b7adb,0.47019923
048e6ef0,0.21930896
048e8a05,0.853252
048f0b15,0.1537525
048fe060,0.3878808
0490bc0a,0.05684675
049c35a9,0.8834252
04a1be72,0.4173658
04a2caa8,0.054392487
04a31cb9,0.8139293
04a5bf7c,0.041231923
04ac1d2b,0.6863648
04b0de51,0.72338015
04b134be,0.10675369
04b13fd2,0.30817562
04b3cf8f,0.08435443
04bfc38e,0.10984638
04c13da6,0.886415
04c79bf6,0.034861807
04c7ed44,0.7723082
04c8323e,0.86663496
04d2ee78,0.038476933
04d814ae,0.89780784
04d9cb0e,0.0771281
04dba417,0.16389503
04dc5661,0.9131693
04de8d3e,0.059620135
04ded3e6,0.93107593
04e15d15,0.2421749
04e5a487,0.12055133
04e667e4,0.62770253
04e6d352,0.2726231
04edbc20,0.14471236
04f2e560,0.87329537
04f4febe,0.056098375
05076463,0.101156905
0507e8f2,0.76874214
050956cd,0.06835489
051b11a7,0.12129566
05204945,0.12790926
0522a4fa,0.7500533
05237699,0.06230667
05241c33,0.07347813
0527b5ae,0.19643456
052a0610,0.88236696
052a2d62,0.02520229
052adc12,0.24416807
052d6778,0.061120387
05369f37,0.058142234
053a1fb6,0.04549546
053b53ed,0.82123
053c8c48,0.20821828
053db417,0.29979506
053e23ce,0.120564476
053f578d,0.036687493
054013e8,0.766203
05415a64,0.28854865
05434466,0.84451985
05445b67,0.044982236
054a0951,0.08555545
054c06b7,0.51710176
0552ee2b,0.21458732
05567c7b,0.51153815
0556c3b8,0.08175988
055ce8c8,0.12335889
0564216a,0.06280533
05673798,0.72318
0567a51f,0.14040361
056f89d4,0.6329264
057a8bc2,0.3740283
057aa717,0.64035666
05832043,0.09288928
05842367,0.064667016
05845094,0.06391585
0589bc9f,0.11794727
058d33f5,0.045429535
058f8a59,0.16331525
0592919f,0.5844204
0595673e,0.37204456
059bcf05,0.14234987
059cb926,0.041231923
059d594b,0.074918576
05a0feb5,0.23849238
05a3f374,0.10248562
05a565eb,0.07889658
05a99822,0.03675235
05a9aa0a,0.032268066
05ab0341,0.18760629
05aba175,0.06368688
05b53558,0.104462765
05b98856,0.036260474
05ba5474,0.16736506
05bbd123,0.035993636
05ce4c68,0.29414877
05d47572,0.77986294
05df8dea,0.85606074
05e816e1,0.6136164
05e9dc15,0.074918576
05ec0416,0.07400962
05f9aabd,0.93538976
05fab3e2,0.7069894
05fdf4d4,0.10790333
0603dfa7,0.038274318
06054a70,0.27498972
060788cf,0.105121985
0615817a,0.17152353
061c36f3,0.07648325
06230959,0.7310137
0623d3b0,0.5378346
06271090,0.09534642
062d7384,0.6376385
062dd1cb,0.22551171
0630c31f,0.06368688
06340412,0.79978013
06377ced,0.20300613
0645477e,0.030145705
064b8baf,0.2632813
064ec6ea,0.48120004
06568d8d,0.02106932
0656c4ea,0.09912597
065b0804,0.28167662
065b4fea,0.1240951
065ead15,0.124629065
06698b9a,0.14791013
066a20aa,0.8362018
066d8e1d,0.9029666
06786046,0.05810216
06790571,0.8279787
06793b28,0.7620994
067f8d78,0.037615895
0680b00d,0.6690249
06818d49,0.39882615
06824520,0.8146014
06872f0b,0.0851358
068af20b,0.7230748
068b6fbb,0.70805967
068b86b4,0.053287312
068b993a,0.5298197
0697a4c2,0.69262886
069a72e5,0.04837852
069b6014,0.02520229
06a4dc8f,0.053044513
06a762a5,0.1099809
06ad410f,0.15730163
06b1c34c,0.76194614
06b26eb2,0.05773383
06b27801,0.04476011
06b3441e,0.68615097
06b6e768,0.052985925
06b9946b,0.06051772
06c033ec,0.53515613
06c0a0d5,0.20197771
06c0db23,0.9124751
06c1fbb3,0.25195095
06c6384c,0.02520229
06caa05f,0.50014347
06cdc70f,0.81182915
06cea6ea,0.074918576
06d322d3,0.13932599
06d450a7,0.0344365
06d72f24,0.04476011
06d8c28c,0.044312906
06df5403,0.9092389
06e4b8c8,0.07907261
06e55267,0.16956933
06e6349b,0.089120485
06ea2c68,0.042302776
06ed04d6,0.87359136
06f206fe,0.07332211
06f41e53,0.82263297
06f6975e,0.71012145
06f953fe,0.13177982
06fcbc94,0.88315934
070b29c0,0.03634568
070f9a0b,0.1253069
07110547,0.056010336
0717754f,0.7681268
0718385a,0.08978147
071abc4f,0.21085313
071e2196,0.3871686
0720b80e,0.11121033
0720d357,0.2013807
072a96a1,0.2336394
07314959,0.024675904
0732ac8c,0.20990302
073cdd36,0.07681424
073fd043,0.04406988
07420dec,0.9354205
0744ba92,0.706193
0755e63e,0.24722394
0756e3ad,0.73121506
0758bd0b,0.7887448
075c5198,0.5001261
075e85f8,0.24817033
076cf4cd,0.6434273
0773ee15,0.18566832
0774872c,0.46330103
0776c1f0,0.030785086
077d3da7,0.042302776
077d4d9f,0.4913068
077e8564,0.035993636
07876886,0.08953391
07891a0d,0.17131676
078baec6,0.5130741
078bfbd3,0.032268066
079532d3,0.88733286
079bdbe4,0.1854718
07a39f46,0.09530569
07a60895,0.2911258
07a7e6be,0.845976
07a887ed,0.11149393
07ad7c88,0.12350499
07aff1c4,0.15272623
07b01d56,0.8694393
07b0a7a8,0.024675904
07b22fcb,0.037962895
07b2319f,0.18380585
07b96270,0.12405102
07b99a01,0.44080365
07b9f8ae,0.07278466
07ba73bf,0.27129036
07c3a2da,0.66369826
07c8ebeb,0.6907286
07c9beeb,0.15529662
07ccd549,0.14102535
07cde923,0.93442976
07d02c79,0.08533176
07d8c1ac,0.79248255
07db4e73,0.12173977
07dc9451,0.08959775
07e631f2,0.20975767
07e662e9,0.048269127
07e69681,0.038344797
07e6e71f,0.06944676
07e6f8c2,0.057476267
07f124fe,0.13306955
07f26ce1,0.035993636
07f2d434,0.16337779
07f42646,0.6776566
07f42a13,0.037902564
07f4fec1,0.029530603
0800358e,0.22696637
0800bcfb,0.05247056
0800f720,0.2059665
0804633b,0.6293388
080bd4ac,0.80755335
080e8db0,0.103450514
080fcf1a,0.23349404
0810558b,0.09122368
081713cb,0.72154313
081911b4,0.102177605
08198e83,0.06817265
08208a49,0.034465797
08245544,0.035572793
0824c55d,0.12915276
082bd9bd,0.60403496
082c80d5,0.035572793
0833a0a9,0.57036227
083b3442,0.44924143
083d5b9a,0.7903842
08462640,0.04334259
08463d5b,0.12943175
08466048,0.08537144
084925d5,0.84448135
084f9401,0.15746272
08500aef,0.7697519
0858c7dd,0.044982236
085ef200,0.15804496
08639c4f,0.75922
08683645,0.47750133
086b64ea,0.4262109
08740886,0.9087628
087a68e3,0.060845446
087de56d,0.13633753
08801bfc,0.55084884
0880b8e1,0.07018523
08837bda,0.10117728
0883e978,0.038274318
088477ee,0.41690403
088bf9fe,0.22486371
088ccfd7,0.16377693
088d0558,0.7981326
088f10a3,0.7671048
0892abe8,0.81555635
089563a3,0.035993636
08991bf9,0.9282692
089aeed8,0.43802544
089cda86,0.7752199
089e36af,0.02106932
089eb49b,0.6298122
08a60c7c,0.1336347
08a6d92f,0.16251807
08a82be5,0.5535872
08ae99c4,0.0538547
08b1d536,0.86779463
08babe3f,0.19499093
08bbf145,0.5120292
08c15659,0.035955057
08c9da9e,0.06706444
08caae70,0.31386453
08cb481e,0.049235415
08cba418,0.33293396
08d02ef7,0.4995731
08d0674b,0.40881765
08d18c71,0.22823471
08d2d2ee,0.1251097
08d35e05,0.14802898
08d3db92,0.6693165
08e040a4,0.026509466
08e0974b,0.8041184
08e616b7,0.52562565
08e643c3,0.20644575
08ea4ea5,0.35649663
08f06435,0.115671895
08f36f9d,0.037902564
08f737af,0.36727205
0900779d,0.051225677
09030d39,0.08437743
0903f3f8,0.6209815
0908f99e,0.16037236
090a998c,0.04334259
090e29b6,0.89571476
090ef175,0.6112537
0914bd03,0.03760177
09191ecf,0.054087903
091987f9,0.2516671
091a89ac,0.23325165
091d4e3a,0.46200052
091f6ce7,0.3580957
0924371d,0.9021616
0926f776,0.068169296
092db484,0.037902564
09352d1f,0.099208735
09372e45,0.5892464
093ba2ef,0.05405672
093c3834,0.5592521
093eeb7a,0.048316345
09411787,0.02520229
0949b6a4,0.77004933
094c8fdb,0.17120908
094fcf0d,0.84667265
09557165,0.534932
095a98b0,0.8931317
095c5f96,0.41647622
095d6adb,0.84177095
0966f2a3,0.4383056
0967f3a4,0.032594644
096bf242,0.32295182
096ebe93,0.92994285
0974287a,0.02520229
0974c232,0.23057257
0978b0d9,0.8091493
0978b7b7,0.1662342
09793121,0.035860356
097a0d5b,0.11492925
097cbc1e,0.03120867
09833fa3,0.13940042
09837117,0.030633884
0983c897,0.40752923
09848f4e,0.12712649
098b319c,0.056098375
098bea44,0.27273333
0996b69a,0.22204387
09a6536f,0.05260955
09ac3798,0.0961917
09b0e60b,0.03304001
09b43644,0.3742222
09ba24eb,0.044762183
09be0231,0.8041227
09c2d603,0.15968782
09c5914d,0.9276659
09c86611,0.055152193
09cce7ea,0.054348398
09d0b3d9,0.030145705
09d718cc,0.66640496
09db6995,0.0766927
09dc59af,0.18385834
09e0db6a,0.42276424
09e2bd1a,0.08966576
09e4e04b,0.48871982
09e532d7,0.09471496
09e890f1,0.0961917
09ea35c3,0.1785938
09ee02c4,0.0606803
09f26d53,0.04569697
09f578ac,0.06114093
09fa700c,0.81553465
09fc8084,0.16795771
09fdf852,0.53627837
09fe5eac,0.11053966
0a036ba6,0.8069356
0a0441ff,0.19048387
0a05b988,0.14950745
0a09033d,0.8556137
0a09ed37,0.042976853
0a0a8e92,0.12064057
0a13de3a,0.8439988
0a263927,0.02106932
0a287714,0.030785086
0a2a7401,0.5485489
0a2b15f1,0.064992934
0a2bdc5e,0.1792325
0a2c03b3,0.02106932
0a2cfbe5,0.18503213
0a2f9872,0.09360829
0a302d69,0.079770125
0a3152cf,0.919636
0a325e86,0.89781874
0a32ef30,0.25922665
0a334bfb,0.052985925
0a38ba8c,0.082759075
0a390749,0.10739203
0a392a70,0.83645165
0a3a754c,0.46434134
0a3c96b6,0.3716581
0a3eacbb,0.7892414
0a4359fd,0.2572112
0a446067,0.07418024
0a48c7dd,0.44924143
0a52beaa,0.032417793
0a5500f7,0.3623253
0a56042e,0.5657702
0a5674e3,0.93489903
0a59b83f,0.4226659
0a5a08de,0.037902564
0a5c3448,0.052842297
0a726998,0.0317547
0a7278b6,0.5938391
0a742f6b,0.049429204
0a7b34e8,0.08616563
0a7d73ef,0.15126774
0a7fc5d5,0.029530603
0a7ffd3b,0.17035611
0a8396b5,0.58843994
0a8cf902,0.24542928
0a938014,0.036739163
0a96681a,0.23016746
0a991ffb,0.162129
0aa2b925,0.65895563
0aa3be5b,0.073277704
0aa42a59,0.13452615
0aa51910,0.035860356
0aa540b1,0.07185598
0aa7a825,0.8419701
0aac3579,0.08736684
0ab19ebb,0.5101001
0ab53692,0.18074891
0ab5b77a,0.10057839
0ab7ba4c,0.15617938
0ab8071c,0.031427618
0abaabba,0.12754568
0abaed3a,0.23438293
0abeae7a,0.7879868
0ac6f80c,0.06617912
0acb0dd8,0.05453194
0acd4c31,0.036347374
0acd4cfa,0.06054996
0acf6085,0.8067346
0ad72deb,0.5634232
0ae6e81d,0.127748
0ae7030e,0.03675235
0ae86202,0.5518776
0ae8e76b,0.13175748
0aeb596a,0.78958726
0aec3c89,0.13471554
0aed974d,0.040565506
0aeea846,0.10248562
0af117af,0.04272458
0af3f1f1,0.1789599
0afaf28d,0.117571265
0aff575b,0.053009257
0b02b868,0.08910424
0b0c8c25,0.08838102
0b138c53,0.7802571
0b13e026,0.90625715
0b1429da,0.069835216
0b14fed7,0.11533739
0b187bda,0.6646251
0b273f4a,0.080424376
0b28e1e6,0.9434742
0b2998c7,0.89338595
0b2e2100,0.54339385
0b305d74,0.67861307
0b3109a8,0.8686281
0b3519eb,0.27619892
0b393f2d,0.044312906
0b3e6f67,0.4548013
0b40a4ca,0.025452774
0b4341bb,0.049429204
0b513259,0.15169789
0b52e6c8,0.8261198
0b544b65,0.052985925
0b5d9257,0.19281743
0b5f90b2,0.09375639
0b63edae,0.16519
0b67541e,0.11537546
0b6774d3,0.80408055
0b68d8fe,0.044762183
0b6ef3d1,0.054981377
0b859654,0.062807985
0b906cf5,0.849434
0b91b6d6,0.14313039
0b928b3d,0.035572793
0b92f190,0.256217
0b947f5b,0.08027491
0b9927b4,0.042933915
0b9a69f1,0.8647943
0b9c388f,0.2880255
0b9d0598,0.03254282
0b9e0132,0.7581226
0ba2ac97,0.8755589
0ba4dc08,0.52142704
0ba4e604,0.7472877
0ba4ea48,0.7549668
0baa7b0c,0.26417604
0bb32a91,0.6995476
0bb37f6a,0.09576939
0bb45ffd,0.9233671
0bb60ae3,0.88737273
0bba4c68,0.07185598
0bcc3c80,0.035240047
0bccc9fa,0.7051686
0bcf03c1,0.22982709
0bd076f9,0.04253269
0bd08e68,0.24628046
0bd2f756,0.90793663
0bd44989,0.5066192
0bd61a21,0.435356
0bdabe42,0.031513005
0be7712b,0.036260474
0bf0c226,0.10481164
0bf0f4b8,0.7382729
0bf201ce,0.037113264
0bf4c2c5,0.95229113
0c00b65b,0.06278445
0c017f77,0.22395355
0c0580c3,0.8734265
0c0641b3,0.11238523
0c0c0d53,0.16246012
0c0cd9db,0.02106932
0c0ef200,0.2340315
0c1105ed,0.19843927
0c118b5a,0.31644925
0c13d6b0,0.030145705
0c1c6a9d,0.30622333
0c26d732,0.19943005
0c304998,0.05614311
0c31095e,0.035572793
0c33283e,0.10689871
0c3a520b,0.052985925
0c3d70ee,0.037485406
0c4aa321,0.031095821
0c4c7a5b,0.5048699
0c4f0376,0.031095821
0c55d921,0.0991176
0c588686,0.619653
0c5e4707,0.093257785
0c63334c,0.84141296
0c64525d,0.30617672
0c6b7fd4,0.056212243
0c6ee9e5,0.785332
0c734fb1,0.066629864
0c761987,0.85008645
0c798137,0.17246258
0c7d0d74,0.1373447
0c839c59,0.07018523
0c8db2e0,0.106270336
0c940daa,0.06368688
0c94bcb9,0.042976853
0c96825c,0.074918576
0c9d90d6,0.19676828
0c9fc253,0.34434348
0ca07f08,0.3115876
0ca744be,0.083504684
0cac940b,0.11722465
0cb03b51,0.03642691
0cb6ede0,0.11249657
0cb7279c,0.7409533
0cba4d1f,0.90103763
0cbacdc1,0.036347374
0cbfded8,0.3389148
0cc86d33,0.06280533
0cd518e1,0.75977093
0cd5f510,0.042302776
0ce04737,0.45942107
0ce26294,0.5635311
0ce50d9c,0.20388843
0cea3b63,0.042490415
0cef22a6,0.02106932
0cf0b96a,0.5937502
0cfb7ff7,0.052726462
0cffd1be,0.8401696
0d079711,0.13413113
0d0c4ff0,0.77084684
0d0ef8b6,0.06835774
0d108f2b,0.86772245
0d17c853,0.4641036
0d17cea3,0.30680004
0d19f990,0.03743899
0d204f2b,0.20408951
0d247226,0.03729486
0d260083,0.049820144
0d280eb7,0.037902564
0d329833,0.075427614
0d34af6e,0.6598061
0d35538d,0.061412577
0d3607ab,0.036260474
0d3ed0d0,0.061664537
0d472a66,0.3377338
0d48d41e,0.5919925
0d491a97,0.44633085
0d49a9ed,0.12030909
0d4aba2d,0.090298854
0d4d6f74,0.0317547
0d4f05d7,0.40921396
0d4ff378,0.03642691
0d5159e4,0.43037474
0d540e26,0.20793301
0d57e70a,0.92969745
0d5948e9,0.07924393
0d677e8a,0.097376585
0d778481,0.42456716
0d79ee6d,0.89338297
0d800ae7,0.0907827
0d807f42,0.24794124
0d80991e,0.036308087
0d859602,0.21378444
0d87b223,0.57840246
0d8dea9c,0.72564435
0d972598,0.024675904
0d9ba914,0.02520229
0da1a9e1,0.050828278
0dad8359,0.060844097
0dad8ce0,0.20765063
0daebdcc,0.7242776
0db1471f,0.03675235
0db88c11,0.6798557
0db9efca,0.07229064
0dbcf50c,0.52904856
0dbed274,0.10945629
0dc38893,0.06466974
0dd9caa8,0.05369821
0de03179,0.8230355
0de2ef8e,0.58964103
0de4d77f,0.45242712
0de7b2e9,0.103725225
0de7e638,0.08616039
0de84249,0.40712804
0dfb37d0,0.82370126
0dfd8e90,0.07889658
0dff1cec,0.035993636
0e00f12f,0.430508
0e01b083,0.58160764
0e0679ba,0.20933425
0e080005,0.104337454
0e085e1a,0.055660896
0e08e1d1,0.060845446
0e14eefa,0.91967535
0e16d741,0.15258762
0e170b17,0.81570894
0e1986ba,0.10248562
0e1d7ee4,0.040327165
0e1f3b59,0.22467847
0e1ff7c6,0.89339024
0e23837e,0.18054798
0e258167,0.10449437
0e2bb2be,0.37988168
0e2dfb1d,0.14623281
0e2ff3b2,0.8340134
0e33dc2a,0.092392035
0e383277,0.13804777
0e3c91a6,0.1434846
0e4227a0,0.037121017
0e4687b8,0.020627432
0e4b3cc7,0.23819044
0e519460,0.3874201
0e532395,0.93077815
0e5571fe,0.10837725
0e570259,0.14777112
0e5b6c3c,0.6011358
0e5c5ee8,0.058213208
0e5d2067,0.052757364
0e5df472,0.6370755
0e6294a6,0.050884645
0e65ac2f,0.4083398
0e6852fb,0.72452474
0e6f79e1,0.11419849
0e738801,0.14747663
0e77a3a8,0.036931787
0e7951ea,0.2987167
0e805418,0.6187204
0e8244bd,0.043885175
0e86c215,0.067266464
0e9132a2,0.666159
0e937d36,0.8974007
0e9bd02e,0.060845446
0e9d0ae2,0.031509027
0ea34765,0.43991828
0ea39588,0.051751953
0ea83176,0.042302776
0eaebe2c,0.0317547
0eb95ecf,0.4691865
0ebb735b,0.12304844
0ebbb5e9,0.050606612
0ebd6b81,0.5925045
0ebd6eb8,0.11995376
0ebef275,0.5288901
0ec008ff,0.942961
0ec10b2a,0.06368688
0ec167b9,0.24103232
0ec2cefe,0.02520229
0ec3748a,0.17739122
0ec7d7ab,0.030633884
0ec82c43,0.48510477
0ec9a7a3,0.8798162
0eca7ed3,0.8517812
0ecdc239,0.8019065
0ece1108,0.035263553
0ecfca50,0.46463946
0ed38361,0.22531156
0edd368a,0.07654731
0edf4cc5,0.037902564
0ee2cb99,0.8556132
0ee30f8a,0.31387383
0ee4ad13,0.042302776
0ee4c3de,0.5911368
0ee8ea57,0.2036007
0ef0abaf,0.59036726
0ef0b96b,0.93387794
0ef4118a,0.058788665
0ef4168f,0.7191196
0ef60aef,0.11383661
0ef8e2a8,0.0646787
0efa4369,0.042976853
0efa95ca,0.04706419
0efa99c1,0.83562857
0efca388,0.08417218
0f013dcd,0.5306042
0f067145,0.035993636
0f0e95a2,0.3379103
0f148a1d,0.2656293
0f168a63,0.6687349
0f18f196,0.15520854
0f1f23a4,0.08435443
0f1f714b,0.13706876
0f21ffa2,0.065856904
0f23b0c7,0.9081238
0f252d11,0.10689871
0f308ca7,0.12933934
0f312684,0.081389055
0f3734c6,0.12193345
0f3aa415,0.10084922
0f3c3c47,0.02520229
0f3e24e6,0.08871956
0f42e113,0.06280533
0f4c1d4c,0.11591764
0f4e2a4b,0.65049624
0f4eb377,0.69517916
0f4fd0ba,0.70345974
0f5076d0,0.16284415
0f5263ba,0.031283285
0f5394a4,0.16230182
0f596c4c,0.20263141
0f59b919,0.075326286
0f5c4ffd,0.1972187
0f5f3531,0.5120292
0f633db3,0.27067423
0f63a1ce,0.10233425
0f66bb8d,0.26952785
0f67b2ee,0.087929845
0f6b58f3,0.100360766
0f6c8a17,0.47203055
0f70f631,0.10921637
0f728ecb,0.8640636
0f73cf75,0.03675235
0f788a63,0.48165077
0f7a6eb9,0.2997835
0f7c77cc,0.2573241
0f7e677e,0.8024297
0f848d6a,0.10657363
0f8adc16,0.14802898
0f902c1c,0.12186657
0f92ecc7,0.12450495
0f943574,0.030785086
0f9ced73,0.6807625
0f9d51be,0.100178495
0f9fc484,0.3401902
0fa53195,0.6417957
0fab326a,0.030145705
0fae7d68,0.6542876
0fb0e13c,0.90956146
0fb43918,0.15859647
0fb55939,0.08513932
0fb906c2,0.19236682
0fbcb259,0.74798083
0fc1c796,0.09877329
0fc30759,0.3484686
0fc5f233,0.106848076
0fc848cd,0.09196573
0fd5180c,0.8309537
0fd5f454,0.7302658
0fe15f2b,0.832898
0fed7326,0.14621398
0fee480f,0.95187837
0ff0174a,0.48132318
0ff0c103,0.57036936
0ff75b46,0.8782418
